# Celestial coordinates, proper motions, magnitudes and the masses of the possible members of Alpha Persi as found by this study, 
# sorted by right ascension from PPMXL.
# Stellar masses are derived from the J magnitudes using a PARSEC isochorne. In the last column, 'D' and 'L' letters correspond to 
# Deacon & Hambly (2004) and Lodieu et al. (2012) respectively and show whether the members have also been designated by these studies.
# 
# column  1: Right Ascension
# column  2: Declination
# column  3: J magnitude
# column  4: Ks magnitude
# column  5: Error of column 3
# column  6: Error of column 4
# column  7: Proper motion in RA  [*cos(Dec)]
# column  8: Proper Motion in Dec
# column  9: Error of column 7
# column 10: Error of column 8
# column 11: Mass in solar units
# column 12: Whether the star is also found in Deacon, N. R., Hambly, N. C., 2004, A&A, 416, 125 or 
# in Lodieu, N., Deacon, N. R., Hambly, N. C., Boudreault, S., 2012, MNRAS, 426, 3403L
# ------------------------------------------------------------------------------------------------------------------------------------------------
50.671001		+49.938000		13.735		12.864		0.026		0.029		+26.9		-24.9		4.1		4.1		0.314		-
50.673000		+47.145000		14.969		14.113		0.039		0.065		+29.1		-28.9		5.3		5.3		0.138		-
50.698002		+50.498001		13.844		12.905		0.025		0.027		+15.9		-29.8		4.1		4.1		0.294		-
50.702000		+49.655998		12.535		11.646		0.023		0.019		+17.0		-29.5		4.1		4.1		0.535		L
50.726002		+47.645000		15.124		14.120		0.047		0.066		+22.0		-15.9		5.3		5.3		0.124		-
50.726002		+48.828999		13.393		12.544		0.022		0.022		+20.4		-31.4		4.1		4.1		0.383		L
50.730999		+46.116001		10.723		10.153		0.023		0.028		+19.2		-26.4		4.0		4.0		0.875		-
50.738998		+51.804001		14.571		13.658		0.034		0.042		+22.3		-21.5		5.5		5.5		0.181		L
50.758999		+51.195000		12.626		11.760		0.026		0.026		+34.0		-33.2		5.5		5.5		0.520		-
50.759998		+50.318001		14.120		13.151		0.028		0.034		+24.1		-26.6		5.5		5.5		0.245		DL
50.764000		+46.334000		10.114		09.577		0.019		0.025		+25.6		-27.0		1.6		1.6		1.021		-
50.771000		+51.848000		14.975		14.120		0.047		0.057		+09.3		-27.2		5.5		5.5		0.136		-
50.772999		+49.431999		10.434		09.981		0.020		0.016		+19.5		-27.8		5.2		5.2		0.943		-
50.775002		+51.702000		13.219		12.322		0.023		0.022		+22.7		-21.1		4.1		4.1		0.415		L
50.777000		+48.737999		13.622		12.736		0.023		0.024		+23.5		-28.2		4.1		4.1		0.338		DL
50.785999		+48.081001		15.442		14.317		0.056		0.072		+31.8		-30.3		5.5		5.5		0.101		LB
50.791000		+48.244999		12.951		12.027		0.025		0.023		+21.3		-36.6		4.1		4.1		0.465		L
50.799999		+47.910000		12.454		11.495		0.021		0.018		+21.2		-28.7		4.1		4.1		0.548		DL
50.799999		+47.862999		11.320		10.633		0.021		0.023		+22.7		-20.4		4.0		4.0		0.753		-
50.813000		+50.417000		15.094		13.934		0.047		0.052		+25.9		-28.9		5.5		5.5		0.127		-
50.845001		+49.493999		12.613		11.705		0.022		0.016		+21.0		-30.9		4.1		4.1		0.524		-
50.849998		+49.188000		13.329		12.429		0.024		0.026		+14.8		-26.8		4.1		4.1		0.394		-
50.856998		+51.422001		13.863		12.927		0.029		0.030		+24.3		-29.9		5.5		5.5		0.289		-
50.862000		+47.869999		14.059		13.072		0.029		0.036		+25.8		-32.6		4.0		4.0		0.254		-
50.862999		+51.602001		14.806		13.841		0.035		0.045		+14.8		-16.5		5.5		5.5		0.155		-
50.869999		+50.388000		14.973		14.006		0.042		0.050		+30.1		-22.4		5.5		5.5		0.137		-
50.882000		+47.858002		14.551		13.580		0.033		0.040		+34.6		-29.7		5.3		5.3		0.183		-
50.883999		+46.332001		10.828		10.246		0.021		0.025		+13.7		-35.4		5.4		5.3		0.853		-
50.884998		+48.187000		13.562		12.589		0.023		0.023		+28.0		-28.6		4.1		4.1		0.350		L
50.888000		+48.762001		14.304		13.360		0.030		0.036		+23.1		-28.9		4.1		4.1		0.217		-
50.894001		+48.469002		15.400		14.495		0.056		0.080		+24.5		-23.0		5.6		5.6		0.104		-
50.903000		+50.105999		14.326		13.387		0.033		0.035		+26.2		-22.1		5.5		5.5		0.212		L
50.903000		+48.980999		10.900		10.309		0.023		0.022		+15.8		-30.4		4.1		4.1		0.836		D
50.904999		+48.620998		14.989		14.016		0.038		0.053		+20.0		-28.8		5.5		5.5		0.137		LB
50.910999		+48.875999		15.310		14.337		0.054		0.073		+22.1		-19.1		5.5		5.5		0.110		-
50.923000		+46.311001		15.480		14.533		0.056		0.091		+16.5		-21.0		5.5		5.5		0.099		-
50.923000		+45.894001		13.384		12.428		0.026		0.023		+28.2		-23.2		4.0		4.0		0.382		-
50.924000		+47.589001		13.844		13.008		0.031		0.035		+22.4		-27.5		4.0		4.0		0.292		DL
50.924999		+50.463001		12.561		11.642		0.023		0.019		+23.4		-24.5		4.1		4.1		0.531		DL
50.929836		+51.770363		07.599		07.541		0.027		0.017		+23.2		-25.2		0.8		0.8		2.239		-
50.939999		+49.331001		12.883		11.998		0.021		0.019		+17.3		-28.6		4.1		4.1		0.479		DL
50.944000		+47.988998		12.848		11.872		0.021		0.021		+22.6		-26.1		4.1		4.1		0.486		DL
50.947205		+48.604420		06.918		06.880		0.023		0.018		+25.0		-25.1		0.7		0.8		2.927		-
50.949001		+46.646999		14.699		13.751		0.044		0.047		+16.6		-27.5		4.0		4.0		0.163		-
50.951000		+49.638000		13.520		12.578		0.024		0.023		+18.9		-27.7		4.1		4.1		0.357		L
50.952999		+47.723999		15.352		14.411		0.058		0.083		+22.8		-20.8		4.1		4.1		0.107		-
50.970001		+48.705002		14.276		13.358		0.029		0.039		+19.5		-31.9		4.1		4.1		0.221		-
50.973000		+45.754002		15.289		14.411		0.044		0.067		+13.4		-22.1		4.1		4.1		0.113		-
50.979000		+50.743000		14.273		13.330		0.029		0.036		+27.1		-31.8		4.1		4.1		0.222		-
50.981998		+47.448002		13.777		12.887		0.024		0.030		+24.4		-33.5		4.0		4.0		0.307		L
50.985001		+48.155998		13.882		13.038		0.023		0.029		+22.0		-29.5		4.1		4.1		0.288		DLB
50.992001		+51.320999		15.417		14.550		0.057		0.093		+19.1		-17.1		5.6		5.6		0.102		-
50.993999		+49.221001		15.187		14.231		0.048		0.068		+16.4		-28.2		4.1		4.1		0.119		-
51.000000		+49.966999		11.293		10.506		0.021		0.018		+19.6		-24.3		4.1		4.1		0.759		-
51.000000		+48.903000		15.408		14.465		0.062		0.083		+24.3		-27.0		5.6		5.6		0.102		LB
51.000999		+47.924999		14.985		13.913		0.044		0.051		+18.3		-31.0		5.5		5.5		0.136		LB
51.014000		+47.618000		13.211		12.274		0.026		0.025		+19.6		-28.0		4.0		4.0		0.415		L
51.021000		+49.403999		14.609		13.787		0.035		0.046		+20.8		-35.4		5.5		5.5		0.176		DL
51.023998		+48.186001		12.635		11.697		0.021		0.019		+19.6		-32.3		4.1		4.1		0.521		DL
51.025002		+48.523998		13.091		12.205		0.021		0.021		+21.1		-29.6		4.1		4.1		0.440		-
51.028000		+49.414001		12.319		11.415		0.021		0.018		+20.2		-29.3		4.1		4.1		0.566		DL
51.030998		+47.445999		14.911		14.075		0.043		0.054		+17.4		-31.7		4.0		4.0		0.142		-
51.041000		+48.765999		13.205		12.343		0.021		0.022		+17.0		-27.6		4.1		4.1		0.419		DL
51.062000		+46.875000		13.782		12.884		0.029		0.034		+26.7		-28.6		4.0		4.0		0.304		DL
51.074001		+49.740002		11.431		10.666		0.021		0.018		+13.8		-20.3		7.9		7.9		0.730		-
51.079910		+49.221264		08.293		08.113		0.018		0.026		+22.1		-24.2		1.5		1.5		1.681		-
51.080711		+49.861183		00.830		00.520		0.184		0.164		+24.1		-25.2		0.2		0.2		5.114		-
51.081001		+46.426998		13.952		13.039		0.029		0.033		+12.9		-25.9		4.0		4.0		0.273		L
51.083000		+48.789001		10.463		09.963		0.018		0.016		+20.2		-26.3		2.3		2.3		0.938		-
51.087002		+49.709999		13.294		12.475		0.022		0.025		+18.1		-26.8		4.1		4.1		0.401		-
51.091000		+48.312000		15.476		14.607		0.065		0.098		+14.6		-33.8		5.6		5.6		0.098		-
51.094002		+47.470001		15.211		14.140		0.047		0.065		+25.1		-27.0		5.4		5.4		0.118		L
51.095001		+48.334000		13.141		12.247		0.019		0.024		+24.9		-26.7		4.1		4.1		0.432		DL
51.099998		+47.459000		15.206		14.283		0.049		0.073		+20.5		-30.3		5.4		5.4		0.118		L
51.105000		+48.806000		11.551		10.758		0.018		0.020		+17.7		-25.7		4.1		4.1		0.701		-
51.109001		+48.735001		12.377		11.469		0.019		0.020		+16.7		-23.2		4.1		4.1		0.559		DL
51.115002		+50.270000		14.848		13.866		0.042		0.054		+25.0		-27.7		5.5		5.5		0.149		-
51.116001		+46.279999		14.314		13.323		0.034		0.032		+14.6		-30.3		4.0		4.0		0.213		L
51.125149		+49.139904		07.705		07.693		0.023		0.024		+23.1		-24.6		1.0		0.9		2.150		-
51.134998		+47.453999		15.309		14.454		0.054		0.090		+21.8		-33.7		4.1		4.1		0.110		-
51.145000		+50.235001		14.289		13.375		0.031		0.036		+23.7		-22.2		4.1		4.1		0.218		-
51.154999		+47.681000		13.748		12.859		0.025		0.029		+23.6		-24.7		4.0		4.0		0.312		DL
51.161999		+48.287998		14.129		13.274		0.026		0.037		+24.1		-22.9		4.1		4.1		0.245		LB
51.176998		+47.826000		14.282		13.293		0.031		0.042		+17.2		-28.5		5.3		5.3		0.219		L
51.180000		+50.255001		13.228		12.302		0.022		0.023		+22.2		-31.1		4.1		4.1		0.414		D
51.183998		+48.313000		14.477		13.571		0.029		0.042		+24.6		-19.2		4.1		4.1		0.194		-
51.186001		+49.285999		12.855		11.961		0.023		0.021		+19.6		-26.7		4.1		4.1		0.484		L
51.188999		+49.030998		15.254		14.448		0.052		0.085		+26.4		-33.0		5.6		5.6		0.114		L
51.194000		+48.754002		14.065		13.221		0.026		0.032		+23.0		-31.9		4.1		4.1		0.254		L
51.196205		+48.411659		08.881		08.663		0.021		0.016		+23.2		-26.4		1.1		1.1		1.383		-
51.200001		+47.219002		12.776		11.871		0.022		0.026		+19.9		-29.6		4.0		4.0		0.498		L
51.207001		+48.872002		10.108		09.592		0.018		0.019		+21.7		-27.3		1.7		1.7		1.023		-
51.216000		+49.561001		14.443		13.505		0.032		0.041		+18.0		-33.7		5.5		5.5		0.197		L
51.217045		+47.915123		07.320		07.312		0.017		0.018		+23.5		-25.3		1.6		1.7		2.534		-
51.217999		+50.757999		15.219		14.637		0.066		0.103		+35.6		-23.7		5.6		5.6		0.114		-
51.229664		+47.415016		08.829		08.604		0.019		0.026		+23.4		-25.9		1.1		1.2		1.404		-
51.237999		+47.198002		15.358		14.548		0.056		0.093		+16.0		-22.0		5.4		5.4		0.107		-
51.237999		+50.573002		15.437		14.500		0.057		0.093		+20.4		-29.0		5.6		5.6		0.101		-
51.244999		+50.279999		13.316		12.398		0.023		0.025		+20.2		-25.3		4.1		4.1		0.397		DL
51.247002		+49.057999		14.218		13.298		0.028		0.037		+22.9		-34.0		4.1		4.1		0.230		D
51.248001		+49.028999		13.400		12.475		0.023		0.025		+20.1		-29.4		4.1		4.1		0.381		L
51.252998		+49.131001		14.071		13.187		0.026		0.035		+20.0		-32.2		4.1		4.1		0.253		DL
51.256001		+49.035000		11.964		11.087		0.019		0.020		+20.1		-26.9		4.1		4.1		0.615		-
51.264000		+49.112000		12.933		12.034		0.021		0.023		+22.0		-26.8		4.1		4.1		0.470		DL
51.268173		+49.795406		08.337		08.175		0.024		0.018		+22.7		-25.4		1.2		1.3		1.641		-
51.277000		+47.999001		15.289		14.290		0.056		0.068		+16.3		-17.1		5.5		5.5		0.111		-
51.279999		+51.193001		12.790		11.905		0.022		0.020		+19.5		-27.1		4.1		4.1		0.496		L
51.283001		+49.467999		13.972		13.087		0.026		0.031		+21.3		-27.2		4.1		4.1		0.271		L
51.291000		+48.394001		13.072		12.140		0.023		0.023		+24.0		-33.6		4.1		4.1		0.443		DL
51.292999		+48.995998		12.588		11.750		0.021		0.018		+22.0		-33.5		4.1		4.1		0.528		DL
51.296001		+49.070999		12.769		11.882		0.022		0.019		+25.2		-28.5		4.1		4.1		0.500		L
51.306000		+50.459000		14.274		13.280		0.030		0.032		+22.0		-34.8		4.1		4.1		0.221		LB
51.317001		+50.469002		13.970		13.093		0.029		0.030		+15.6		-27.0		4.1		4.1		0.270		-
51.318001		+48.373001		10.538		10.010		0.025		0.020		+17.3		-24.9		2.3		2.2		0.916		D
51.320000		+49.379002		13.882		12.991		0.026		0.031		+22.2		-29.1		4.1		4.1		0.287		L
51.327000		+49.007999		15.028		14.115		0.047		0.063		+30.6		-21.2		4.1		4.1		0.132		-
51.327000		+45.730000		15.447		14.545		0.054		0.089		+27.9		-21.7		5.4		5.4		0.101		-
51.334000		+47.793999		15.092		14.141		0.048		0.062		+17.5		-18.7		4.0		4.0		0.127		-
51.335999		+51.013000		14.511		13.623		0.035		0.049		+27.6		-29.3		4.1		4.1		0.188		DL
51.336342		+49.316170		08.037		07.998		0.020		0.018		+20.6		-24.0		1.4		1.4		1.872		L
51.338001		+46.775002		15.084		14.091		0.049		0.071		+18.3		-22.0		4.0		4.0		0.127		-
51.346001		+48.782001		13.639		12.782		0.024		0.025		+19.5		-27.1		4.1		4.1		0.334		L
51.368999		+47.804001		14.119		13.230		0.031		0.034		+21.2		-30.4		4.0		4.0		0.244		-
51.382999		+48.502998		11.383		10.601		0.020		0.016		+23.0		-27.2		4.1		4.1		0.741		-
51.398998		+47.396000		13.264		12.371		0.024		0.028		+18.6		-28.0		4.0		4.0		0.406		DL
51.401001		+48.932999		13.522		12.572		0.024		0.021		+20.6		-29.4		4.1		4.1		0.357		DL
51.406849		+50.321651		08.900		08.614		0.021		0.019		+20.2		-25.4		1.2		1.3		1.376		-
51.406902		+47.020638		08.377		08.295		0.026		0.020		+22.6		-25.4		1.2		1.3		1.612		-
51.424999		+51.306000		13.331		12.464		0.024		0.026		+26.0		-25.5		4.1		4.1		0.393		D
51.431999		+48.407001		13.672		12.770		0.024		0.023		+20.4		-29.3		4.1		4.1		0.328		DL
51.436001		+48.166000		14.312		13.408		0.032		0.035		+20.6		-22.7		4.1		4.1		0.215		-
51.438000		+49.469002		13.792		12.894		0.025		0.030		+26.2		-31.6		4.1		4.1		0.304		DL
51.438999		+48.924000		15.145		14.212		0.049		0.069		+14.3		-28.9		5.5		5.5		0.122		-
51.450001		+49.776001		14.020		13.081		0.028		0.029		+25.3		-27.4		4.1		4.1		0.261		-
51.451000		+48.761002		15.368		14.582		0.058		0.091		+19.4		-32.4		4.2		5.4		0.106		-
51.465000		+51.258999		13.662		12.741		0.026		0.028		+24.4		-31.3		4.1		4.1		0.329		-
51.474998		+48.519001		11.087		10.433		0.019		0.019		+21.6		-29.4		4.1		4.1		0.800		-
51.479000		+49.257999		14.911		14.242		0.051		0.084		+09.7		-22.2		5.5		5.5		0.140		-
51.488998		+47.730999		12.734		11.855		0.027		0.018		+26.6		-33.2		4.0		4.0		0.503		-
51.489086		+49.120754		06.198		06.309		0.021		0.016		+22.3		-27.3		0.7		0.7		3.691		-
51.497002		+48.570000		14.352		13.403		0.031		0.041		+25.9		-32.0		4.1		4.1		0.209		D
51.505001		+48.653000		12.601		11.692		0.021		0.023		+19.8		-26.8		4.1		4.1		0.526		L
51.517544		+48.801952		09.494		09.165		0.018		0.020		+20.2		-24.5		1.6		1.6		1.191		-
51.544216		+48.221756		08.090		08.073		0.018		0.019		+23.0		-24.9		1.4		1.4		1.834		-
51.545219		+48.384041		07.358		07.415		0.018		0.021		+21.8		-25.7		0.8		0.9		2.494		-
51.549999		+49.875000		13.841		12.941		0.027		0.029		+21.2		-29.5		4.1		4.1		0.294		D
51.553001		+48.152000		10.991		10.395		0.021		0.020		+18.0		-29.6		4.1		4.1		0.819		-
51.558998		+48.710999		12.479		11.555		0.021		0.023		+15.8		-25.6		4.1		4.1		0.544		-
51.567001		+45.998001		13.681		12.793		0.027		0.026		+24.7		-28.2		4.0		4.0		0.324		D
51.568001		+48.841000		10.810		10.214		0.017		0.020		+16.8		-26.9		4.1		4.1		0.859		-
51.571999		+51.231998		14.798		13.960		0.039		0.061		+12.5		-27.2		5.5		5.5		0.155		-
51.595001		+48.298000		14.760		13.880		0.036		0.052		+17.6		-21.7		4.1		4.1		0.159		-
51.599998		+46.372002		14.250		13.357		0.040		0.033		+23.6		-17.5		4.0		4.0		0.221		-
51.602001		+45.573002		10.566		09.992		0.026		0.018		+10.6		-17.3		7.1		6.8		0.909		-
51.602001		+49.860001		14.720		13.823		0.037		0.050		+21.0		-25.1		5.5		5.5		0.163		DL
51.605999		+48.334999		10.374		09.875		0.021		0.019		+20.2		-21.7		2.3		2.3		0.957		-
51.611000		+45.751999		11.463		10.742		0.027		0.018		+17.5		-26.8		4.0		4.0		0.720		-
51.612999		+46.839001		15.107		14.054		0.045		0.045		+19.4		-21.5		4.0		4.0		0.126		-
51.615002		+49.036999		10.775		10.110		0.021		0.017		+18.9		-29.4		4.1		4.1		0.865		-
51.618000		+49.691002		12.565		11.692		0.022		0.020		+22.1		-30.0		4.1		4.1		0.531		DL
51.624001		+51.532001		15.257		14.133		0.053		0.063		+12.6		-23.0		5.5		5.5		0.114		-
51.629002		+48.237000		14.571		13.591		0.034		0.044		+19.1		-28.4		5.5		5.5		0.181		L
51.636066		+47.266422		07.797		07.726		0.026		0.026		+23.0		-26.7		0.8		0.8		2.061		-
51.637001		+47.412998		14.019		13.093		0.029		0.022		+22.3		-18.1		4.0		4.0		0.261		-
51.647999		+49.262001		15.123		14.222		0.048		0.056		+19.2		-30.0		5.4		5.4		0.124		LB
51.650002		+51.375999		12.281		11.379		0.024		0.026		+17.6		-22.3		4.0		4.0		0.570		L
51.653000		+49.637001		13.240		12.373		0.024		0.024		+25.2		-27.1		4.0		4.0		0.411		L
51.653999		+46.946999		13.039		12.168		0.024		0.022		+20.8		-25.3		4.0		4.0		0.449		DL
51.663261		+47.882305		08.600		08.335		0.030		0.018		+22.8		-25.6		1.3		1.3		1.488		-
51.664379		+50.846500		07.347		07.382		0.026		0.018		+23.5		-26.4		0.7		0.7		2.485		-
51.665001		+45.608002		14.680		13.743		0.036		0.037		+17.0		-28.8		4.0		4.0		0.168		-
51.667000		+48.319000		13.282		12.342		0.027		0.026		+22.7		-26.5		4.0		4.0		0.401		L
51.669811		+48.776894		08.764		08.567		0.026		0.022		+21.6		-25.0		1.5		1.5		1.423		-
51.669998		+49.959999		13.035		12.081		0.026		0.025		+19.3		-25.8		4.0		4.0		0.449		DL
51.685001		+48.090000		14.537		13.546		0.034		0.045		+21.2		-25.6		4.0		4.0		0.185		-
51.700001		+50.037998		14.618		13.727		0.034		0.045		+17.5		-27.7		5.3		5.3		0.175		DLB
51.708790		+48.792225		09.200		08.894		0.023		0.022		+19.7		-25.1		1.7		1.7		1.275		-
51.715000		+51.910999		14.312		13.405		0.034		0.033		+31.3		-26.4		4.0		4.0		0.214		DL
51.716000		+47.047001		12.343		11.453		0.026		0.024		+16.0		-25.3		4.0		4.0		0.562		L
51.716999		+50.008999		14.329		13.386		0.030		0.038		+18.3		-24.6		5.3		5.3		0.213		LB
51.721001		+51.627998		11.013		10.506		0.024		0.023		+14.6		-21.1		4.0		4.0		0.821		-
51.730000		+51.501999		15.016		13.944		0.039		0.054		+24.8		-17.3		4.0		4.0		0.135		-
51.741001		+51.928001		15.196		14.051		0.051		0.057		+23.4		-19.9		4.0		4.0		0.118		-
51.755001		+48.070000		15.436		14.493		0.050		0.072		+29.5		-32.8		4.1		4.1		0.102		-
51.759998		+48.839001		13.179		12.300		0.024		0.025		+20.8		-30.0		4.0		4.0		0.422		L
51.759998		+51.714001		14.735		13.827		0.040		0.047		+27.7		-33.5		4.0		4.0		0.161		-
51.761002		+49.686001		13.551		12.681		0.022		0.023		+21.7		-27.4		4.0		4.0		0.352		L
51.763542		+48.787052		08.966		08.682		0.037		0.022		+21.8		-24.0		1.5		1.5		1.339		-
51.764999		+47.813000		13.492		12.573		0.032		0.027		+24.7		-22.5		4.0		4.0		0.359		L
51.771530		+48.205509		06.752		06.796		0.018		0.016		+22.9		-24.8		0.7		0.8		3.113		-
51.772999		+47.424999		14.158		13.213		0.031		0.030		+25.0		-29.5		4.0		4.0		0.238		DL
51.776001		+46.606998		14.679		13.752		0.038		0.043		+22.0		-18.4		4.0		4.0		0.167		-
51.786999		+46.653000		14.340		13.404		0.032		0.033		+18.7		-24.1		4.0		4.0		0.210		-
51.787998		+51.598999		13.982		13.176		0.040		0.033		+18.4		-35.1		4.0		4.0		0.263		-
51.801998		+46.356998		15.095		14.099		0.050		0.056		+13.7		-29.9		4.0		4.0		0.126		-
51.806999		+49.243000		14.653		13.804		0.035		0.039		+18.5		-36.4		5.3		5.3		0.171		L
51.808853		+50.878868		09.079		08.778		0.026		0.021		+22.9		-26.3		1.1		1.2		1.311		-
51.834999		+47.990002		11.214		10.468		0.024		0.020		+19.9		-29.2		4.0		4.0		0.773		-
51.842999		+51.133999		14.803		13.937		0.045		0.052		+16.0		-25.1		4.0		4.0		0.153		-
51.847000		+48.374001		11.021		10.339		0.021		0.022		+15.2		-24.6		4.0		4.0		0.813		-
51.849998		+46.771000		14.155		13.240		0.029		0.032		+22.6		-31.4		4.0		4.0		0.239		DL
51.851002		+51.738998		15.424		14.616		0.065		0.095		+16.6		-23.5		4.1		4.1		0.101		-
51.853001		+46.637001		14.389		13.557		0.029		0.035		+18.5		-21.4		4.0		4.0		0.204		-
51.874001		+47.395000		14.227		13.282		0.032		0.033		+24.1		-30.5		4.0		4.0		0.227		L
51.874001		+46.910000		15.352		14.508		0.060		0.067		+19.2		-30.9		5.4		5.4		0.106		-
51.877998		+47.023998		14.625		13.680		0.036		0.039		+13.0		-27.4		4.0		4.0		0.174		-
51.889000		+46.646999		14.747		13.703		0.043		0.042		+32.8		-18.7		5.3		5.3		0.159		-
51.894001		+48.962002		12.425		11.559		0.023		0.027		+21.3		-35.0		4.0		4.0		0.552		L
51.896000		+47.955002		13.987		13.073		0.031		0.033		+15.5		-27.7		4.0		4.0		0.266		DL
51.896999		+46.127998		15.269		14.258		0.049		0.059		+18.0		-19.6		4.1		4.1		0.113		-
51.896999		+51.202999		12.273		11.369		0.022		0.026		+23.2		-28.4		4.0		4.0		0.572		DL
51.904999		+47.959999		15.350		14.503		0.056		0.075		+12.8		-29.4		5.4		5.4		0.107		-
51.906628		+48.272953		07.691		07.643		0.023		0.020		+22.4		-25.3		1.4		1.3		2.163		-
51.907475		+48.991333		09.433		09.137		0.020		0.024		+18.7		-25.8		1.6		1.6		1.208		-
51.909000		+48.090000		14.909		13.997		0.047		0.000		+17.0		-33.9		5.3		5.3		0.141		L
51.912373		+49.599918		06.892		06.959		0.023		0.023		+21.5		-26.2		0.6		0.7		2.954		-
51.916000		+47.491001		12.858		11.953		0.029		0.022		+22.2		-23.6		4.0		4.0		0.480		-
51.917999		+45.792000		10.913		10.179		0.029		0.020		+15.0		-24.1		4.0		4.0		0.831		-
51.931000		+50.816002		12.770		11.858		0.023		0.026		+21.8		-33.5		4.0		4.0		0.499		DL
51.937000		+46.492001		15.162		14.270		0.046		0.059		+16.6		-18.2		4.1		4.1		0.121		-
51.945000		+50.176998		10.911		10.288		0.023		0.025		+21.4		-25.6		4.0		4.0		0.834		-
51.949001		+49.005001		10.702		10.076		0.020		0.024		+14.9		-25.8		4.0		4.0		0.882		-
51.952000		+48.787998		13.224		12.379		0.026		0.027		+21.1		-27.9		4.0		4.0		0.413		D
51.952000		+49.904999		13.132		12.217		0.026		0.026		+13.6		-28.9		4.0		4.0		0.430		L
51.952999		+46.977001		14.493		13.469		0.030		0.035		+22.8		-28.1		4.0		4.0		0.191		L
51.953999		+50.530998		13.052		12.183		0.024		0.030		+19.4		-27.7		4.0		4.0		0.446		DL
51.955002		+47.459000		12.419		11.515		0.027		0.024		+23.9		-27.7		4.0		4.0		0.551		DL
51.958000		+48.078999		13.721		12.847		0.029		0.031		+24.1		-30.5		4.0		4.0		0.316		DL
51.959000		+49.904999		12.580		11.643		0.025		0.025		+25.1		-35.8		4.0		4.0		0.527		L
51.962002		+50.819000		14.935		13.955		0.048		0.054		+27.9		-28.1		4.0		4.0		0.139		-
51.974998		+51.282001		12.855		11.969		0.023		0.028		+17.0		-29.9		4.0		4.0		0.484		DL
51.979225		+49.760334		09.482		09.156		0.022		0.025		+18.8		-24.6		1.7		1.7		1.192		-
51.982414		+47.735931		07.078		07.105		0.023		0.020		+23.5		-26.2		0.7		0.8		2.761		-
51.983002		+51.418999		14.252		13.369		0.033		0.036		+25.8		-33.3		4.0		4.0		0.223		-
51.987000		+46.992001		15.476		14.501		0.060		0.067		+15.5		-34.2		5.4		5.5		0.099		-
52.001999		+47.582001		12.826		11.884		0.027		0.022		+25.9		-26.3		4.0		4.0		0.487		D
52.002998		+49.000000		11.037		10.422		0.021		0.026		+13.9		-31.4		4.0		4.0		0.809		-
52.009998		+50.509998		15.497		14.403		0.065		0.070		+18.8		-29.8		5.4		5.4		0.097		-
52.009998		+47.429001		13.631		12.664		0.029		0.022		+29.3		-20.4		4.0		4.0		0.333		-
52.012783		+49.062874		05.117		05.217		0.041		0.016		+21.1		-24.1		2.4		2.2		4.597		-
52.013000		+50.672001		12.900		12.032		0.023		0.027		+18.5		-29.3		4.0		4.0		0.475		DL
52.020000		+49.761002		13.529		12.675		0.027		0.032		+16.6		-23.5		4.0		4.0		0.354		-
52.028000		+46.088001		14.960		13.945		0.045		0.051		+18.2		-23.3		5.3		5.3		0.138		L
52.037998		+49.721001		13.206		12.315		0.025		0.029		+19.6		-29.5		4.0		4.0		0.417		L
52.041000		+50.698002		15.299		14.363		0.050		0.073		+10.6		-22.1		5.4		5.4		0.111		-
52.043999		+47.424000		11.194		10.443		0.027		0.020		+15.3		-23.9		4.0		4.0		0.775		-
52.047001		+46.719002		14.905		14.000		0.036		0.048		+22.7		-30.4		5.3		5.3		0.144		D
52.051998		+49.140999		13.910		13.038		0.029		0.034		+18.8		-29.9		5.3		5.3		0.281		L
52.054001		+48.333000		12.883		11.999		0.026		0.027		+18.9		-28.7		4.0		4.0		0.477		DL
52.056000		+47.485001		13.912		13.003		0.032		0.025		+15.9		-26.8		4.0		4.0		0.279		-
52.056000		+48.938000		13.345		12.428		0.026		0.028		+14.2		-27.5		4.0		4.0		0.390		L
52.056999		+49.220001		11.362		10.720		0.019		0.026		+32.4		-27.9		4.0		4.0		0.746		-
52.064999		+46.803001		10.588		10.171		0.027		0.022		+09.4		-22.1		7.9		7.9		0.903		-
52.064999		+48.195000		13.760		12.856		0.029		0.031		+16.2		-27.0		4.0		4.0		0.308		L
52.071999		+48.682999		11.079		10.395		0.021		0.022		+36.6		-22.9		9.9		9.9		0.801		-
52.077427		+49.952877		07.649		07.544		0.021		0.024		+22.2		-24.2		1.6		1.5		2.206		-
52.078999		+47.571999		14.902		13.884		0.039		0.048		+17.6		-25.0		5.4		5.4		0.144		-
52.085999		+46.505001		11.174		10.561		0.027		0.018		+25.6		-18.5		4.0		4.0		0.779		-
52.091000		+50.602001		10.403		09.845		0.021		0.026		+18.0		-25.9		5.1		5.1		0.950		-
52.091000		+51.021000		15.025		14.089		0.051		0.056		+21.7		-14.0		5.3		5.3		0.132		-
52.091000		+47.602001		12.200		11.266		0.030		0.024		+20.2		-23.2		4.0		4.0		0.579		D
52.094002		+49.241001		10.942		10.383		0.021		0.024		+15.9		-29.8		4.0		4.0		0.829		-
52.098000		+47.571999		14.854		13.924		0.036		0.047		+24.4		-26.9		5.3		5.3		0.150		-
52.098999		+47.613998		11.044		10.392		0.025		0.020		+16.9		-27.2		4.0		4.0		0.806		D
